id,shelf,platform,title,source,genre,genre_source,family,verdict,verdict_why,venue_fit,tier,play,status
E-GB-0563,E,GB,InfoGenius Productivity Pak - Berlitz Spanish Translator,no-intro,Various,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0564,E,GB,InfoGenius Productivity Pak - Frommer's Travel Guide,no-intro,Various,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0565,E,GB,InfoGenius Productivity Pak - Personal Organizer and Phone Book,no-intro,Various,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0566,E,GB,InfoGenius Productivity Pak - Spell Checker and Calculator,no-intro,Various,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0567,E,GB,InfoGenius Systems - Personal Organizer with Phone Book,no-intro,Various,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0568,E,GB,Initial D Gaiden,no-intro,Racing,libretro,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-GB-0569,E,GB,Interblocked,no-intro,,,,,,,3,,todo
E-GB-0570,E,GB,International Space-Ball,no-intro,,,,,,,3,,todo
E-GB-0571,E,GB,International Superstar Soccer,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0572,E,GB,Into the Blue,no-intro,,,,,,,3,,todo
E-GB-0573,E,GB,Invasion From Spaaace!,no-intro,,,,,,,3,,todo
E-GB-0574,E,GB,Ippatsu Gyakuten! DX Bakenou,no-intro,Sports with Animals,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0575,E,GB,Iron Man X-O Manowar in Heavy Metal,no-intro,,,,,,,3,,todo
E-GB-0576,E,GB,Ishida Yoshio Tsumego Paradise,no-intro,Card,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0577,E,GB,Ishido - The Way of Stones,no-intro,Puzzle,libretro,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-GB-0578,E,GB,J.League Big Wave Soccer,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0579,E,GB,J.League Fighting Soccer - The King of Ace Strikers,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0580,E,GB,J.League Live 95,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0581,E,GB,J.League Winning Goal,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0582,E,GB,Jabberwocky,no-intro,,,,,,,3,,todo
E-GB-0583,E,GB,Jack Nicklaus Golf,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0584,E,GB,Jaleco J.Cup Soccer,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0585,E,GB,James Bond 007,no-intro,Adventure,libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0586,E,GB,Jane in the Jungle,no-intro,,,,,,,3,,todo
E-GB-0587,E,GB,Jankenman,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0588,E,GB,Janshirou,no-intro,Card,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0589,E,GB,Janshirou II - Sekai Saikyou no Janshi,no-intro,Card,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0590,E,GB,Jantaku Boy,no-intro,Card,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0591,E,GB,Jeep Jamboree - Off-Road Adventure,no-intro,Racing,libretro,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-GB-0592,E,GB,Jelly Boy,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0593,E,GB,Jeopardy!,no-intro,Quiz,libretro,答える,明,正誤が即出る。何問取れたかで満足が決まる,shokudo,2,,todo
E-GB-0594,E,GB,Jeopardy! - Platinum Edition,no-intro,Quiz,libretro,答える,明,正誤が即出る。何問取れたかで満足が決まる,shokudo,2,,todo
E-GB-0595,E,GB,Jeopardy! - Sports Edition,no-intro,Quiz,libretro,答える,明,正誤が即出る。何問取れたかで満足が決まる,shokudo,2,,todo
E-GB-0596,E,GB,Jeopardy! - Teen Tournament,no-intro,Quiz,libretro,答える,明,正誤が即出る。何問取れたかで満足が決まる,shokudo,2,,todo
E-GB-0597,E,GB,Jet Set Willy,no-intro,,,,,,,3,,todo
E-GB-0598,E,GB,"Jetsons, The - Robot Panic",no-intro,Platform,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0599,E,GB,Jikuu Senki Mu,no-intro,Role-playing (RPG),libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0600,E,GB,Jimmy Connors Tennis,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0601,E,GB,Jimmy Connors no Pro Tennis Tour,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0602,E,GB,Jinsei Game,no-intro,,,,,,,3,,todo
E-GB-0603,E,GB,Jinsei Game Densetsu,no-intro,Board,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0604,E,GB,Joe & Mac,no-intro,Platform,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0605,E,GB,Joe & Mac - Caveman Ninja,no-intro,Platform,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0606,E,GB,Joe Blade 2,no-intro,,,,,,,3,,todo
E-GB-0607,E,GB,Jordan vs Bird - One on One,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0608,E,GB,Joshua & the Battle of Jericho,no-intro,Puzzle,libretro,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-GB-0609,E,GB,Judge Dredd,no-intro,Platform,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0610,E,GB,Jumpy,no-intro,,,,,,,3,,todo
E-GB-0611,E,GB,"Jungle Book, The",no-intro,Platform,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0612,E,GB,Jungle Strike,no-intro,Shooter,libretro,撃つ,明,撃墜数・点が残る。外した弾も見える,bar+kanko,2,,todo
E-GB-0613,E,GB,Jungle Wars,no-intro,Role-playing (RPG),libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0614,E,GB,Jungle no Ouja Tar-chan,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0615,E,GB,Jurassic Park,no-intro,Adventure,libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0616,E,GB,Jurassic Park Part 2 - The Chaos Continues,no-intro,Platform,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0617,E,GB,Just Fishing,no-intro,Hunting and Fishing,inferred,狩る・釣る,明,釣れた/逃したが一目。大きさで満足が決まる,shokudo+kanko,2,,todo
E-GB-0618,E,GB,Kachiuma Yosou Keiba Kizoku,no-intro,Sports with Animals,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0619,E,GB,Kachiuma Yosou Keiba Kizoku EX '94,no-intro,Sports with Animals,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0620,E,GB,Kachiuma Yosou Keiba Kizoku EX '95,no-intro,Sports with Animals,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0621,E,GB,Kaeru no Tame ni Kane wa Naru,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0622,E,GB,Kaijuu Ou Gojira,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0623,E,GB,Kaisen Game - Navyblue,no-intro,Strategy,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0624,E,GB,Kaisen Game - Navyblue 90,no-intro,Strategy,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0625,E,GB,Kaisen Game - Radarmission,no-intro,Strategy,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0626,E,GB,Kakomunja,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0627,E,GB,Kamen Rider SD - Hashire! Mighty Riders,no-intro,Racing,libretro,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-GB-0628,E,GB,Kandume Monsters,no-intro,Simulation,libretro,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-GB-0629,E,GB,Karakuri Kengou Den Musashi Lord,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0630,E,GB,Karamuchou no Daijiken,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0631,E,GB,Karpe Diem,no-intro,,,,,,,3,,todo
E-GB-0632,E,GB,Kaseki Sousei Reborn,no-intro,Role-playing (RPG),libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0633,E,GB,Kattobi Road,no-intro,Racing,libretro,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-GB-0634,E,GB,Kawa no Nushi Tsuri 3,no-intro,Hunting and Fishing,inferred,狩る・釣る,明,釣れた/逃したが一目。大きさで満足が決まる,shokudo+kanko,2,,todo
E-GB-0635,E,GB,Keitai Keiba Eight Special,no-intro,Sports with Animals,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0636,E,GB,Ken Griffey Jr. Presents Major League Baseball,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0637,E,GB,Kenyuu Densetsu Yaiba,no-intro,Role-playing (RPG),libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0638,E,GB,Kenzie's Birthday Dash,no-intro,,,,,,,3,,todo
E-GB-0639,E,GB,"Kick Boxing, The",no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0640,E,GB,Kid Dracula,no-intro,Adventure,libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0641,E,GB,Kid Icarus - Of Myths and Monsters,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0642,E,GB,Kidou Keisatsu Patlabor - Nerawareta Machi 1990,no-intro,Adventure,libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0643,E,GB,Kikou Keisatsu Metal Jack,no-intro,Strategy,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0644,E,GB,Killer Instinct,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0645,E,GB,King James Bible,no-intro,Various,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0646,E,GB,"King of Fighters '95, The",no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0647,E,GB,"King of Fighters, The - Heat of Battle",no-intro,Fighting,libretro,殴る・斬る,明,勝敗が出る。何を食らったかも見える,bar,2,,todo
E-GB-0648,E,GB,King of the Zoo,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0649,E,GB,Kingdom Crusade,no-intro,Strategy,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0650,E,GB,Kingyo Chuuihou! - Wapiko no Wakuwaku Stamp Rally!,no-intro,Racing,libretro,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-GB-0651,E,GB,Kingyo Chuuihou! 2 - Gyopi-chan o Sagase!,no-intro,,,,,,,3,,todo
E-GB-0652,E,GB,Kinin Koumaroku Oni,no-intro,Role-playing (RPG),libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0653,E,GB,Kinnikuman - The Dream Match,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0654,E,GB,Kirby no Block Ball,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0655,E,GB,Kirby no Kirakira Kids,no-intro,Puzzle,libretro,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-GB-0656,E,GB,Kirby no Pinball,no-intro,Pinball,libretro,賭け・運,明,当たり外れが一瞬で出る。腕に関係なく満足/不満足が決まる,bar+shokudo+kanko,2,,todo
E-GB-0657,E,GB,Kirby's Block Ball,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0658,E,GB,Kirby's Dream Land,no-intro,Platform,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0659,E,GB,Kirby's Dream Land 2,no-intro,Platform,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0660,E,GB,Kirby's Pinball Land,no-intro,Pinball,libretro,賭け・運,明,当たり外れが一瞬で出る。腕に関係なく満足/不満足が決まる,bar+shokudo+kanko,2,,todo
E-GB-0661,E,GB,Kirby's Star Stacker,no-intro,Puzzle,libretro,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-GB-0662,E,GB,Kitchen Panic,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0663,E,GB,Kiteretsu Daihyakka - Bouken Ooedo Juraki,no-intro,Action,libretro,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-GB-0664,E,GB,Kitten's Getaway,no-intro,,,,,,,3,,todo
E-GB-0665,E,GB,Kizuchi da Quiz da Gen-san da!,no-intro,Quiz,libretro,答える,明,正誤が即出る。何問取れたかで満足が決まる,shokudo,2,,todo
E-GB-0666,E,GB,Klax,no-intro,Puzzle,libretro,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-GB-0667,E,GB,Knight Quest,no-intro,Role-playing (RPG),libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0668,E,GB,Koi wa Kakehiki,no-intro,Puzzle,libretro,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-GB-0669,E,GB,Konami GB Collection Vol.1,no-intro,Compilation,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0670,E,GB,Konami GB Collection Vol.2,no-intro,Compilation,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0671,E,GB,Konami GB Collection Vol.3,no-intro,Compilation,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0672,E,GB,Konami GB Collection Vol.4,no-intro,Compilation,libretro,その他,不明,複数収録・雑多で1つの遊びに絞れない,,3,,todo
E-GB-0673,E,GB,Konami Golf,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0674,E,GB,Konamic Basket,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0675,E,GB,Konamic Golf,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0676,E,GB,Konamic Ice Hockey,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0677,E,GB,Konamic Sports in Barcelona,no-intro,Sports,libretro,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-GB-0678,E,GB,Konchuu Hakase,no-intro,Strategy,libretro,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-GB-0679,E,GB,Koro Dice,no-intro,Puzzle,libretro,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-GB-0680,E,GB,Koukiatsu Boy,no-intro,Role-playing (RPG),libretro,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-GB-0681,E,GB,Krezber,no-intro,,,,,,,3,,todo
E-GB-0682,E,GB,Krusty World,no-intro,Puzzle,libretro,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
